customer_id,acquisition_source,country,date_first_deposit_id,date_registration_id,gender,date_transaction_id,count_deposit,sum_free_spin,sum_deposit,sum_bonus_cost,sum_ngr,sum_bet_real,sum_bet_bonus,sum_win_real,sum_win_bonus
4791,1,United Kingdom,20110626,20110626,Male,20110713,0,0,0,0,34.265,192.815,0,158.55,0
5035,1,Germany,20110629,20110629,Female,20110713,2,0.7,30,0,-5.919,182.68,0,187.53,0.7
3632,1,United Kingdom,20110614,20110614,Female,20110716,0,15.816,0,0,-14.799,1.356,0,0.339,15.816
3729,0,United Kingdom,20110614,20110614,Male,20110716,0,8.253,0,0,-8.253,0,0,0,8.253
3632,1,United Kingdom,20110614,20110614,Female,20110728,3,38.674,179.62,0,67.973,179.616,0,72.969,38.674
3751,0,United Kingdom,20110614,20110614,Male,20110728,0,0,0,0,0,213.294,0,213.294,0
3858,0,Finland,20110615,20110615,Female,20110728,1,0,150,0,150.01,278.55,0,128.54,0
4004,0,United Kingdom,20110617,20110617,Female,20110728,2,4.389,89.81,0,-4.389,0,0,0,4.389
128,0,Norway,20110605,20090921,Male,20110627,3,15.523,158.25,31.74,4.159,1485.164,0,1433.742,15.523
2349,0,Germany,20110627,20110509,Female,20110627,1,0,100,0,-200,110,0,310,0
4728,1,Germany,20110625,20110625,Male,20110627,0,0,0,0,-20.538,0,69.75,-0.003,90.29
4766,0,Sweden,20110626,20110626,Male,20110627,0,0,0,0,193,0,146.68,0,50.18
4791,1,United Kingdom,20110626,20110626,Male,20110627,5,0,141.78,0,170.214,319.689,0,149.475,0
4903,1,Germany,20110627,20110627,Female,20110627,1,0,100,100,100,0,100,0,0
4907,1,Finland,20110627,20110627,Male,20110627,1,0,10,0,10,10,0,0,0
3553,0,United Kingdom,20110613,20110613,Male,20110628,0,0,0,11.3,-11.3,0,0,0,0
3820,0,Sweden,20110621,20110615,Male,20110628,1,0,19.28,0,0,0,0,0,0
3866,0,Germany,20110619,20110615,Male,20110628,0,0,0,0,210,10,100,0,0
4933,1,United Kingdom,20110628,20110628,Male,20110628,2,1.187,33.92,0,33.922,40.761,0,5.652,1.187
4936,0,Sweden,20110628,20110628,Male,20110628,1,0,47.9,47.9,47.9,0,47.9,0,0
4004,0,United Kingdom,20110617,20110617,Female,20110629,1,2.169,11.3,0,-2.169,0,0,0,2.169
5067,1,United Kingdom,20110629,20110629,Male,20110629,2,0,169.56,0,169.56,169.56,0,0,0
4834,0,United Kingdom,20110627,20110627,Male,20110629,0,1.016,0,0,-1.016,0,0,0,1.016
4846,1,United Kingdom,20110628,20110627,Female,20110629,1,0.057,22.62,22.616,45.068,215.682,193.267,189.499,171.523
571,1,Ireland,20100604,20100604,Male,20100604,1,0,20.5,0,0,0,0,0,0
734,1,Finland,20100606,20100606,Female,20100608,1,0,25,0,24.8,52,0,27.2,0
313,1,Germany,20100605,20100521,Male,20100609,0,7.4,0,0,0.01,20.2,0,12.79,7.4
967,0,United Kingdom,20100609,20100609,Female,20100609,1,0,87.58,85.44,85.7,0,1959.86,0,1874.184
941,1,United Kingdom,20100612,20100609,Male,20100612,1,2.941,28.96,28.25,28.465,901.446,909.988,644.18,1138.78
994,1,Canada,20100612,20100610,Male,20100612,1,1.161,13.6,13.272,10.409,1.586,44.27,0.504,32.16
1123,1,Finland,20100612,20100612,Male,20100612,1,0.6,50,100,49.6,0.42,600.73,0.22,501.33
941,1,United Kingdom,20100612,20100609,Male,20100615,0,2.898,0,0,0.033,7.671,0,4.739,2.898
1079,1,Germany,20100611,20100611,Male,20100616,0,0,0,0,0,0,0,0,0
1350,0,United Kingdom,20100616,20100616,Female,20100616,1,0,87.36,85.215,85.215,0,1129.383,0,1044.168
1356,0,Netherlands,20100616,20100616,Male,20100616,10,5.15,220,30,219.53,979.24,93.27,794.52,68.46
506,1,United Kingdom,20100603,20100603,Female,20100619,0,1.079,0,0,1.193,4.772,0,2.5,1.079
508,0,Sweden,20100603,20100603,Male,20100619,1,0,51.2,102.4,51.2,0,671.949,0,569.549
1698,0,Norway,20100622,20100622,Male,20100622,1,0,105.7,0,0,0,0,0,0
1393,1,Netherlands,20100616,20100616,Female,20100623,1,0,20,0,20,69.65,0,49.65,0
1901,0,Germany,20100627,20100625,Male,20100628,1,11.6,20,0,87.65,2469.2,0,2369.95,11.6
1920,0,Finland,20100627,20100625,Male,20100628,0,0,0,0,21.15,0,0,0,0
1956,1,Finland,20100628,20100626,Male,20100628,2,0,50.63,0,50,56,0,6,0
1975,1,United Kingdom,20100626,20100626,Male,20100628,0,0,0,0,0.114,0.17,0,0.057,0
1393,1,Netherlands,20100616,20100616,Female,20100630,1,4.95,20,0,20.11,87.86,0,62.8,4.95
486,0,United Kingdom,20100602,20100602,Male,20100702,0,0,0,-1.143,1.143,0,0,0,0
572,0,United Kingdom,20100621,20100604,Male,20100702,1,3.694,11.69,0,11.343,38.555,0,23.518,3.694
1213,1,Netherlands,20100627,20100613,Female,20100705,1,1.74,12,0,12,269.59,0,255.85,1.74
1315,0,Netherlands,20100615,20100615,Male,20100707,1,4.6,20,0,20.01,153.37,0,128.76,4.6
1393,1,Netherlands,20100616,20100616,Female,20100707,0,6.57,0,0,0.01,38.8,0,32.22,6.57
1246,0,Netherlands,20100614,20100614,Male,20100710,4,3.91,350,162.5,337.578,118.6,255.12,14.7,96.56
1393,1,Netherlands,20100616,20100616,Female,20100710,5,17.08,150,10,143.905,1746.99,37.32,1610.49,44.4
1582,0,Germany,20100620,20100620,Male,20100710,1,0,50,20,50,0,175,0,155
1393,1,Netherlands,20100616,20100616,Female,20100713,0,18480.58,0,1100,-19724.9,2187.15,1,2330.87,18482.18
1503,1,New Zealand,20100618,20100618,Male,20100713,2,0,53.93,0,-25.345,95.224,0,120.569,0
1619,1,Switzerland,20100621,20100620,Male,20100713,1,0,22.47,0,21.677,123.239,0,101.562,0
1920,0,Finland,20100627,20100625,Male,20100714,0,0,0,0,12.505,0,40.13,-0.005,27.63
1139,1,Finland,20100612,20100612,Male,20100802,1,1.05,20,0,19.69,45.61,86.89,33.4,79.41
1619,1,Switzerland,20100621,20100620,Male,20100802,1,18.268,20.26,0,20.277,729.978,0,691.433,18.268
1631,0,Norway,20100620,20100620,Female,20100802,1,1.284,27.4,0,27.273,58.834,0,30.278,1.284
1139,1,Finland,20100612,20100612,Male,20100804,1,0.57,20,0,19.94,39.3,0,18.79,0.57
1202,0,New Zealand,20100614,20100614,Male,20100804,1,0.238,19.29,0,97.172,178.129,0,80.719,0.238
1393,1,Netherlands,20100616,20100616,Female,20100804,1,0,50,50,10,0,294.95,0,284.95
1213,1,Netherlands,20100627,20100613,Female,20100815,0,1.32,0,0,-0.02,1.3,0,0,1.32
1227,1,Germany,20100616,20100613,Male,20100815,0,0,0,0,0.07,0.45,0,0.38,0
1257,0,Norway,20100614,20100614,Female,20100815,0,6.737,0,0,0.141,13.025,0,6.148,6.737
1315,0,Netherlands,20100615,20100615,Male,20100815,0,0.08,0,0,-0.08,0,0,0,0.08
1341,0,United Kingdom,20100615,20100615,Male,20100817,1,0,16.89,0,16.306,76.769,0,60.463,0
1059,1,Norway,20100611,20100611,Male,20100819,0,0,0,0,0.003,1.16,0,1.157,0
1139,1,Finland,20100612,20100612,Male,20100819,1,1.55,20,0,19.9,33.7,0,12.25,1.55
1315,0,Netherlands,20100615,20100615,Male,20100819,2,0,40,0,-10.47,1054.63,0,1064.65,0
1341,0,United Kingdom,20100615,20100615,Male,20100819,2,0.712,39.28,5.473,38.567,55.864,141.283,30.178,144.827
1473,1,Canada,20100620,20100618,Female,20100819,2,0,31.18,0,30.337,73.853,0,43.515,0
2124,1,United Kingdom,20100629,20100629,Male,20100825,2,0,44.29,0,43.2,55.08,0,11.88,0
1202,0,New Zealand,20100614,20100614,Male,20100901,0,3.065,0,0,36.818,206.024,0,166.141,3.065
1341,0,United Kingdom,20100615,20100615,Male,20100901,2,0,39.17,0,38.076,179.816,0,141.741,0
1393,1,Netherlands,20100616,20100616,Female,20100901,0,0,0,0,21.49,283.8,0,262.31,0
1619,1,Switzerland,20100621,20100620,Male,20100901,0,0.05,0,0,-0.05,0,0,0,0.05
1315,0,Netherlands,20100615,20100615,Male,20100906,0,0,0,0,0.14,0.14,0,0,0
646,1,United Kingdom,20100605,20100605,Male,20100606,0,0,0,0,799.806,4497.727,5748.99,4077.128,5369.782
2377,1,Russian Federation,20110605,NA,Male,20110630,1,0,40,0,0,0,0,0,0
5179,1,United Kingdom,20110630,20110630,Male,20110630,1,0,33.86,0,-92.644,33.858,0,126.502,0
3588,1,United Kingdom,20110614,20110613,Male,20110702,0,12.5,0,0,-10.237,2.262,0,0,12.5
3433,0,United Kingdom,20110615,20110613,Male,20110706,1,0.136,11.3,0,-0.136,0,0,0,0.136
4743,1,United Kingdom,20110626,20110626,Male,20110710,2,0,79.08,0,79.09,79.09,0,0,0
5025,1,United Kingdom,20110629,20110629,Female,20110710,0,0,0,0,7.804,27.611,0,19.807,0
2364,0,United Kingdom,20110613,20110514,Female,20110716,0,6.668,0,0,-6.668,0,0,0,6.668
4361,1,Isle of Man,20110620,20110620,Male,20110716,0,0,0,0,634.767,634.767,0,0,0
4540,0,United Kingdom,20110623,20110623,Male,20110716,0,16.807,0,0,-16.807,0,0,0,16.807
4542,0,United Kingdom,20110623,20110623,Male,20110716,0,9.659,0,0,-0.169,11.128,0,1.638,9.659
2344,0,Ukraine,20110608,20110503,Male,20110717,0,2.898,0,0,-2.898,0,0,0,2.898
4081,0,Germany,20110617,20110617,Male,20110717,0,0,0,-30,30,0,0,0,0
4361,1,Isle of Man,20110620,20110620,Male,20110717,0,0,0,0,172.98,172.98,0,0,0
5014,0,Finland,20110629,20110629,Male,20110718,4,0,1150,0,-1649.9,6226,0,7875.9,0
5025,1,United Kingdom,20110629,20110629,Female,20110718,0,0,0,0,3.03,5.947,0,2.917,0
3537,0,United Kingdom,20110613,20110613,Male,20110726,0,0.529,0,0,-1.295,0.45,0,1.216,0.529
3624,0,United Kingdom,20110614,20110614,Male,20110726,0,0.225,0,0,10.36,12.229,0,1.644,0.225
3723,0,United Kingdom,20110614,20110614,Male,20110726,0,5.201,0,0,-5.201,0,0,0,5.201
3770,1,United Kingdom,20110614,20110614,Male,20110726,0,0.225,0,0,-0.225,0,0,0,0.225
157,1,Canada,20110611,20091116,Male,20110727,1,0,32.84,0,32.003,309.541,0,277.538,0
4526,0,United Kingdom,20110622,20110622,Male,20110803,1,0,11.23,0,0,0,0,0,0
4540,0,United Kingdom,20110623,20110623,Male,20110803,1,0.54,11.24,0,4.519,79.301,0,74.242,0.54
4542,0,United Kingdom,20110623,20110623,Male,20110803,1,1.798,11.24,0,-6.203,0.674,0,5.079,1.798
3624,0,United Kingdom,20110614,20110614,Male,20110810,0,0,0,0,11.193,11.193,0,0,0
3723,0,United Kingdom,20110614,20110614,Male,20110810,1,5.832,11.19,0,-41.58,59.58,0,95.329,5.832
2344,0,Ukraine,20110608,20110503,Male,20110815,0,0,0,0,9.694,1.983,7.711,0,0
4540,0,United Kingdom,20110623,20110623,Male,20110818,0,0,0,0,11.137,11.137,0,0,0
157,1,Canada,20110611,20091116,Male,20110819,0,0,0,0,54.076,78.443,0,24.367,0
3162,0,United Kingdom,20110622,20110611,Female,20110823,0,0.611,0,0,0.155,0.821,0,0.056,0.611
3448,0,United Kingdom,20110613,20110613,Male,20110904,0,0,0,0,0,0,0,0,0
4294,0,Sweden,20110620,20110620,Male,20110914,1,0,94.9,94.9,95.011,0,121.505,0,26.505
3433,0,United Kingdom,20110615,20110613,Male,20110629,1,0.486,11.3,0,-0.486,0,0,0,0.486
3588,1,United Kingdom,20110614,20110613,Male,20110629,0,0,0,33.903,-33.903,0,0,0,0
3708,0,United Kingdom,20110614,20110614,Male,20110629,1,1.185,11.29,0,-1.185,0,0,0,1.185
5040,0,Sweden,20110629,20110629,Male,20110629,1,0,47.8,47.8,-47.8,0,0,0,0
5046,0,United Kingdom,20110629,20110629,Male,20110629,1,0,112.97,112.97,112.79,0,182.301,0,69.421
2483,1,Norway,20110601,20110601,Male,20110629,1,0,105.39,23.21,94.888,301.836,0,173.284,0
2499,0,Finland,20110602,20110602,Male,20110629,4,0,40,0,40.01,176.35,0,136.34,0
2736,0,United Kingdom,20110608,20110605,Male,20110629,1,0.497,11.29,0,-0.497,0,0,0,0.497
5014,0,Finland,20110629,20110629,Male,20110629,6,0,2e3,0,250.5,9548,0,9297.5,0
5025,1,United Kingdom,20110629,20110629,Female,20110629,1,0,11.31,0,0.227,4.064,0,3.837,0
4995,1,Sweden,20110629,20110628,Male,20110630,0,0,0,0,95.5,0,47.75,0,0
5004,0,Sweden,20110630,20110629,Male,20110630,1,0,47.75,47.75,47.75,0,47.75,0,0
5014,0,Finland,20110629,20110629,Male,20110630,2,0,500,0,-2500.5,8609,0,11109.5,0
5025,1,United Kingdom,20110629,20110629,Female,20110630,0,0,0,0,2.031,5.643,0,3.612,0
5040,0,Sweden,20110629,20110629,Male,20110630,0,0,0,0,95.5,0,47.75,0,0
5171,1,Germany,20110630,20110630,Male,20110630,1,0,50,50,50,0,228,0,178
53,1,Finland,20110611,20081014,Male,20110712,2,0,88,0,0,0,0,0,0
5025,1,United Kingdom,20110629,20110629,Female,20110714,0,0,0,0,6.334,11.876,0,5.542,0
2499,0,Finland,20110602,20110602,Male,20110715,0,0,0,0,9.93,11.7,0,1.77,0
3948,0,United Kingdom,20110616,20110616,Male,20110716,0,0,0,-0.297,0.297,0,0,0,0
3982,0,United Kingdom,20110616,20110616,Male,20110716,1,6.228,11.32,0,-5.662,0.566,0,0,6.228
157,1,Canada,20110611,20091116,Male,20110722,2,0,97.19,0,35.344,39.523,0,4.179,0
3982,0,United Kingdom,20110616,20110616,Male,20110730,0,0,0,0,-0.006,0.449,0,0.455,0
3083,0,Germany,20110627,20110610,Male,20110715,1,0,10,0,-5.5,10,0,15.5,0
4168,1,Sweden,20110618,20110618,Female,20110724,1,0.417,9.7,0,4.012,17.558,0,12.921,0.417
5012,0,Germany,20110629,20110629,Female,20110724,0,0.4,0,0,0,0.4,0,0,0.4
2253,0,United Kingdom,20110608,20101126,Male,20110729,2,12.261,67.37,0,-12.261,0,0,0,12.261
3867,0,Germany,20110615,20110615,Male,20110729,0,0,0,0,0.5,140,0,139.5,0
4631,1,United Kingdom,20110624,20110624,Male,20110801,0,0,0,0,-1.926,0,0,1.926,0
2758,0,United Kingdom,20110606,20110606,Male,20110805,0,0,0,0,-5.051,16.838,0,21.889,0
3078,1,Sweden,20110610,20110609,Female,20110805,0,0,0,0,-17.812,560.708,134.315,513.638,190.663
2677,1,Sweden,20110604,20110604,Male,20110604,2,1.317,126.79,109.688,-26.109,0.39,53.242,0,18.105
2566,0,Sweden,20110603,20110603,Male,20110605,0,0,0,0,139.812,2.635,2196.878,0,2059.702
2596,0,Germany,20110604,20110603,Female,20110605,0,0.65,0,0,0.02,0.87,0,0.2,0.65
3259,0,United Kingdom,20110612,20110612,Male,20110612,1,0,113.59,113.59,112.993,0,134.412,0,21.2
2384,1,Germany,20110615,20110523,Male,20110615,1,0.25,10,0,10,26.2,0,15.95,0.25
3808,0,United Kingdom,20110615,20110615,Male,20110615,1,0,11.44,0,11.441,11.441,0,0,0
3077,1,United Kingdom,20110609,20110609,Male,20110616,0,0,0,0,-54.667,0,0,54.667,0
3164,0,Netherlands,20110616,20110611,Male,20110616,1,0,10,0,-26,150,0,176,0
3936,0,United Kingdom,20110616,20110616,Female,20110616,2,0,22.86,0,11.431,11.431,0,0,0
3942,0,Sweden,20110616,20110616,Male,20110616,1,0,48.95,48.95,48.95,0,48.95,0,0
2313,1,United Kingdom,20110615,20110406,Male,20110617,0,0.857,0,0,0.011,1.097,0,0.229,0.857
2318,0,United Kingdom,20110613,20110411,Male,20110617,1,0,11.43,0,-5.429,5.715,0,11.144,0
3834,1,United Kingdom,20110615,20110615,Male,20110617,0,0,0,0,19.424,0,0,0,0
3863,0,United Kingdom,20110615,20110615,Male,20110617,0,0,0,0,-77.159,0,0,0.034,77.126
3867,0,Germany,20110615,20110615,Male,20110617,0,0,0,0,105.5,105.5,0,0,0
4078,0,Canada,20110617,20110617,Male,20110617,1,2.066,130.34,65.17,122.01,877.984,166.652,778.164,103.536
3339,0,Finland,20110612,20110612,Male,20110617,1,0,200,0,0,0,0,0,0
4043,0,Canada,20110617,20110617,Male,20110617,1,0,32.67,0,15.028,18.295,0,3.267,0
2318,0,United Kingdom,20110613,20110411,Male,20110621,1,0,11.38,0,0,0,0,0,0
3867,0,Germany,20110615,20110615,Male,20110621,0,0,0,0,0,500,0,500,0
3936,0,United Kingdom,20110616,20110616,Female,20110621,0,0,0,0,22.754,11.377,11.377,0,0
4268,0,Sweden,20110620,20110620,Male,20110621,0,0,0,0,0,0,48.55,97.1,0
4345,0,United Kingdom,20110620,20110620,Male,20110621,0,0,0,0,227.62,0,171.474,0,57.697
3078,1,Sweden,20110610,20110609,Female,20110625,0,0,0,0,0.958,1.21,0,0.145,0
2318,0,United Kingdom,20110613,20110411,Male,20110625,1,0,11.38,0,0,0,0,NA,0
4138,1,Norway,20110618,20110618,Male,20110625,0,0,0,0,989.461,989.461,0,0,0
4168,1,Sweden,20110618,20110618,Female,20110625,0,3.329,0,0,-0.073,3.854,0,0.598,3.329
4235,0,United Kingdom,20110619,20110619,Female,20110625,1,0,11.36,0,0,0,0,0,0
4248,0,Sweden,20110619,20110619,Male,20110625,0,0,0,0,-290.4,0,242,2.4,530.2
3202,0,United Kingdom,20110611,20110611,Female,20110626,1,0,11.34,0,0,0,0,0,0
4488,0,Finland,20110622,20110622,Male,20110627,3,0,320,0,320,632,0,312,0
4563,1,Norway,20110623,20110623,Male,20110627,0,0,0,0,10.55,0,0,0,0
4918,0,Sweden,20110628,20110628,Male,20110628,1,0,95.9,191.8,95.869,0,265.124,0,73.355
4921,0,United Kingdom,20110628,20110628,Female,20110628,1,0,11.31,0,11.306,11.306,0,0,0
4928,1,United Kingdom,20110628,NA,Male,20110628,2,0,45.35,0,45.35,263.708,0,218.358,0
169,0,New Zealand,20110630,20091208,Female,20110630,1,0,11.57,0,5.037,29.255,0,22.604,0
2384,1,Germany,20110615,20110523,Male,20110705,1,0,10,0,9.88,46.2,0,36.32,0
2318,0,United Kingdom,20110613,20110411,Male,20110711,0,0,0,0,0.769,0.769,0,0,0
3867,0,Germany,20110615,20110615,Male,20110721,0,0,0,0,-72,0,0,72,0
2677,1,Sweden,20110604,20110604,Male,20110725,1,0,97.2,38.88,-1225.809,4772.423,601.874,5758.903,899.523
3164,0,Netherlands,20110616,20110611,Male,20110725,0,0,0,0,0.35,0.8,0,0.45,0
2407,1,Canada,20110602,20110529,Male,20110726,1,0,32.8,0,181.703,712.466,0,530.763,0
2677,1,Sweden,20110604,20110604,Male,20110726,1,0,97.5,0,97.447,372.84,0,275.393,0
3606,0,United Kingdom,20110614,20110614,Male,20110812,0,0,0,0,-16.043,0,0,16.043,0
3867,0,Germany,20110615,20110615,Male,20110812,0,0,0,0,22.5,22.5,0,0,0
2406,0,United Kingdom,20110602,20110529,Female,20110602,1,0,57.21,57.205,-332.553,0,0,0,0
2407,1,Canada,20110602,20110529,Male,20110602,1,0.331,16.53,16.525,16.525,0.331,70.397,0,54.202
2716,1,Netherlands,20110605,20110605,Female,20110605,1,0,20,0,18.69,80.75,0,60.85,0
4990,1,New Zealand,20110628,20110628,Female,20110719,2,0,23.24,0,3.748,726.703,0,703.536,0
2644,0,Canada,20110604,20110604,Male,20110721,1,0,19.45,0,19.46,33.786,0,14.327,0
3181,0,Sweden,20110618,20110611,Female,20110721,0,0,0,0,0.077,0.077,0,0,0
3181,0,Sweden,20110618,20110611,Female,20110725,0,0,0,0,0.117,0.165,0,0.049,0
2644,0,Canada,20110604,20110604,Male,20110726,2,0,52.49,0,52.501,107.524,0,55.023,0
2412,1,Sweden,20110620,20110531,Male,20110811,1,0.518,13.44,0,13.382,23.232,0,9.331,0.518
2412,1,Sweden,20110620,20110531,Male,20110816,1,0,13.38,0,13.365,17.399,0,4.034,0
2644,0,Canada,20110604,20110604,Male,20110816,5,0,314.58,0,214.468,5999.299,0,5784.832,0
2931,1,Germany,20110608,20110608,Female,20110816,2,0,80,0,68.39,221.6,0,142.21,0
3114,0,United Kingdom,20110610,20110610,Male,20110816,5,0,55.85,0,55.679,177.125,0,121.446,0
4720,1,Germany,20110626,20110625,Female,20110819,1,0,50,0,50,152,0,102,0
4990,1,New Zealand,20110628,20110628,Female,20110819,2,0,20.28,0,20.041,47.571,0,27.151,0
2644,0,Canada,20110604,20110604,Male,20110822,0,0.199,0,0,0,0.199,0,0,0.199
3156,1,United Kingdom,20110610,20110610,Female,20110822,4,0,200.5,0,-1693.828,1584.466,0,3278.294,0
4333,0,Finland,20110620,20110620,Male,20110823,0,1.4,0,0,0.04,1.44,0,0,1.4
2293,0,Norway,20110628,20110317,Male,20110823,0,1.601,0,0,-0.009,4.33,0,2.738,1.601
3449,0,United Kingdom,20110613,20110613,Male,20110826,0,0,0,0,0,0,0,0,0
3853,0,Norway,20110615,20110615,Male,20110826,0,0,0,0,-5.573,0,0,5.573,0
3496,0,United Kingdom,20110613,20110613,Male,20110726,0,3.028,0,0,-3.028,0,0,0,3.028
3516,0,United Kingdom,20110613,20110613,Male,20110726,0,10.002,0,0,0.806,13.973,0,3.166,10.002
2352,0,United Kingdom,20110613,20110510,Male,20110726,0,0.023,0,0,-0.023,0,0,0,0.023
3491,1,Norway,20110613,20110613,Male,20110802,0,0,0,0,56.538,56.538,0,0,0
4990,1,New Zealand,20110628,20110628,Female,20110802,4,0,43.61,0,38.499,198.907,0,155.253,0
4990,1,New Zealand,20110628,20110628,Female,20110809,0,0,0,0,38.027,2343.676,0,2257.339,0
26,1,Finland,20110601,20070925,Male,20110810,0,0.81,0,0,-0.11,0.7,0,0,0.81
4720,1,Germany,20110626,20110625,Female,20110810,0,1.01,0,0,-0.05,1.5,0,0.54,1.01
4990,1,New Zealand,20110628,20110628,Female,20110810,0,0,0,5.765,-1.109,909.221,0,888.057,0
5049,0,United Kingdom,20110629,20110629,Male,20110810,1,0,22.38,0,22.285,72.408,0,50.123,0
5108,0,Netherlands,20110630,20110630,Male,20110810,0,0.02,0,0,-0.02,0,0,0,0.02
5150,0,United Kingdom,20110630,20110630,Male,20110810,1,2.44,11.14,0,-5.782,14.482,0,17.824,2.44
2361,0,Sweden,20110620,20110513,Male,20110811,0,0.192,0,0,0,0.192,0,0,0.192
4990,1,New Zealand,20110628,20110628,Female,20110816,2,0,23.16,0,20.384,70.504,0,47.51,0
2644,0,Canada,20110604,20110604,Male,20110824,1,0,8.59,0,8.534,48.944,0,40.41,0
2931,1,Germany,20110608,20110608,Female,20110824,0,0,0,0,0,0,0,0,0
3156,1,United Kingdom,20110610,20110610,Female,20110824,1,0,55.27,0,55.16,77.434,0,22.274,0
2412,1,Sweden,20110620,20110531,Male,20110826,1,0,12.25,0,12.321,37.492,0,25.17,0
2286,0,Canada,20110601,20110306,Male,20110901,1,3.201,66,66,-247.566,85.14,2283.646,93.39,2522.962
2293,0,Norway,20110628,20110317,Male,20110901,0,0.472,0,0,-0.093,1.541,0,1.161,0.472
3156,1,United Kingdom,20110610,20110610,Female,20110901,2,0,195.34,0,-920.945,3370.366,0,4291.312,0
3180,0,Finland,20110611,20110611,Female,20110901,1,0,20,0,25.76,33.15,0,6.55,0
4990,1,New Zealand,20110628,20110628,Female,20110912,2,0,19.66,0,16.207,53.41,0,33.89,0
2244,1,Finland,20110622,20101031,Male,20110915,1,0,10,0,10,34,0,24,0
4990,1,New Zealand,20110628,20110628,Female,20110916,3,0,33.78,0,28.677,125.447,0.237,91.763,0.135
4720,1,Germany,20110626,20110625,Female,20110925,0,0.29,0,0,-0.29,0,0,0,0.29
2293,0,Norway,20110628,20110317,Male,20110925,0,1.389,0,0,-1.044,2.662,0,2.318,1.389
4916,0,Sweden,20110628,20110628,Male,20110714,0,0,0,0,67.34,0,67.34,0,0
4990,1,New Zealand,20110628,20110628,Female,20110714,5,0,49.13,0,-308.51,871.058,0,1168.785,0
5049,0,United Kingdom,20110629,20110629,Male,20110714,2,0,45.24,0,44.492,80.754,0,36.262,0
5111,0,Sweden,20110630,20110630,Male,20110714,0,0,0,0,-240.5,0,346.32,0,634.92
64,1,United Kingdom,20110614,20090103,Male,20110716,0,8.531,0,0,-8.531,0,0,0,8.531
2265,0,United Kingdom,20110621,20110112,Male,20110716,0,73.024,0,0,-56.563,65.244,0,48.783,73.024
3491,1,Norway,20110613,20110613,Male,20110717,0,0,0,0,105.4,105.4,0,0,0
4333,0,Finland,20110620,20110620,Male,20110730,3,0,60,0,59.96,119.2,0,59.24,0
4990,1,New Zealand,20110628,20110628,Female,20110731,1,0,11.08,0,11.048,48.04,0,36.992,0
5049,0,United Kingdom,20110629,20110629,Male,20110731,0,0,0,0,-3.148,72.257,0,75.404,0
4990,1,New Zealand,20110628,20110628,Female,20110801,4,0,43.64,0,39.9,118.243,0,74.546,0
2307,1,Germany,20110620,20110330,Female,20110822,0,0.5,0,0,0,1.1,0,0.6,0.5
4834,0,United Kingdom,20110627,20110627,Male,20110824,1,0.222,NA,0,7.691,14.428,0,6.515,0.222
4886,1,United Kingdom,20110627,20110627,Male,20110824,4,0,1385.83,0,881.289,35001.666,0,34120.377,0
2391,1,New Zealand,20110614,20110525,Male,20110831,0,52.877,0,0,-10.866,202.727,0,150.275,52.877
3970,0,United Kingdom,20110616,20110616,Male,20110831,1,0,11.15,0,0,0,0,0,0
4501,1,Finland,20110622,20110622,Male,20110831,1,12.75,30,0,8.848,303.55,0,260.59,12.75
4834,0,United Kingdom,20110627,20110627,Male,20110831,1,5.452,11.17,0,-5.005,0.447,0,0,5.452
5035,1,Germany,20110629,20110629,Female,20110831,0,5.82,0,0,-3.33,0,75.33,0,78.66
4711,0,Netherlands,20110625,20110625,Female,20110917,1,0,20,0,20,96.88,0,76.88,0
4886,1,United Kingdom,20110627,20110627,Male,20110917,1,0,78.85,0,79.017,132.014,0,52.997,0
5109,0,Finland,20110630,20110630,Male,20110917,1,0,20,0,19.7,104,0,84.3,0
5095,1,Finland,20110630,20110630,Male,20110630,1,0,20,0,20,23.9,0,3.9,0
5175,1,Germany,20110630,20110630,Male,20110630,2,0,40,20,38.198,170.85,28.04,150.78,8.13
5184,1,United Kingdom,20110630,20110630,Male,20110630,1,0,56.43,0,56.42,495.558,0,439.138,0
3556,0,United Kingdom,20110613,20110613,Male,20110702,0,30.545,0,0,-30.545,0,0,0,30.545
3351,1,United Kingdom,20110612,20110612,Male,20110706,0,0,0,0,5.647,0,5.647,0,0
3460,0,United Kingdom,20110613,20110613,Male,20110706,1,2.148,11.31,0,-2.148,0,0,0,2.148
3528,0,United Kingdom,20110613,20110613,Male,20110706,2,4.269,22.58,0,-4.269,0,0,0,4.269
3553,0,United Kingdom,20110613,20110613,Male,20110706,1,0,11.31,0,0,0,0,0,0
3556,0,United Kingdom,20110613,20110613,Male,20110706,1,0,11.29,0,0,0,0,0,0
4728,1,Germany,20110625,20110625,Male,20110710,0,0,0,0,52.35,0,50,0,0
4817,0,Netherlands,20110628,20110627,Female,20110710,1,0,10,0,10.03,16.3,0,6.27,0
4949,0,Norway,20110628,20110628,Male,20110710,1,0,21.22,0,21.22,21.22,0,0,0
5035,1,Germany,20110629,20110629,Female,20110710,1,0,20,0,-1.455,138.7,0,138.6,0
4501,1,Finland,20110622,20110622,Male,20110716,0,0,0,0,21,0,1,0,0
4538,1,United Kingdom,20110623,20110623,Male,20110716,0,12.994,0,0,-12.994,0,0,0,12.994
4683,0,United Kingdom,20110625,20110625,Male,20110716,1,0,45.19,0,44.594,441.383,0,396.789,0
